Name,Likes,label,Comments,,,
,,bully,Yeah  and T-Mobile Germany offers unlimited Worldwide calling to other T-Mobile phones. USA only offers Nationwide. Sucks.,,,
,,bully,Scars on my face? Are you threatening me? I don't like liars  threats nor unexplained coincidences. Kindly fuck off!,,,
,,bully,DAMN IT EDDIE!,,,
,,bully,can u be a lamb & add a *gay* category to ur awards so I can nominate myself & others,,,
,,bully,yes...and they are about to be fucking DISOWNED. *grumble*,,,
,,bully,Well fuck yeah!!!! how about allston? @xdeartragedyo imma try the one in jersey @evrybully I got my 2day bamboozle tics today,,,
,,bully,uh uh u fucking bitch. haha dont take any coats  skinny jeans  slippers  gloves  bomber hats  or scarves.,,,
,,bully,we gonna make bklyn see what's up! Hell fucking yeah!,,,
,,bully,Savor my ass. ;-p,,,
,,bully,I'll be a crab ass with you. BAH HUMBUG!,,,
,,bully,damn damn damn James....,,,
,,bully,ok I don't care what @cyandle says about being PC bc that is SO queer. And ftr  my gay friends would say something worse! ;),,,
,,bully,yes yes  so gay.,,,
,,bully,SON OF A .... bitch! hahahahahahaha,,,
,,bully,i hate you.... you know why,,,
,,bully,u lucky whore!!!!!,,,
,,bully,A BAMF is a bad-ass mother f*cker.,,,
,,bully,Fuck that! I feel awful for you  having to wait out there!,,,
,,bully,damn i hate Ed Hardy,,,
,,bully,pig(s) !!! Wow - always thought you had plenty of space  but how many did you eat ?,,,
,,bully,was just joking...hate people who act that way,,,
,,bully,I do but I picture the fat guy in the leotard,,,
,,bully,damn that sucks,,,
,,bully,damn right,,,
,,bully,ur a huge loser did u know that? lol,,,
,,bully,i hate sewing. Period.,,,
,,bully,don't worry  karma is a one mean ass bitch. They'll get what's coming to them...,,,
,,bully,retard?,,,
,,bully,haha no gay stuff is good! cuz i tend to be attracted to females! haha jus chillen getting ready for work!,,,
,,bully,i hate u like miniature dogs hate people dressing them in t-shirts and little booties.,,,
,,bully,fuck u BIATCH!!!,,,
,,bully,I hate you.,,,
,,bully,fuck off,,,
,,bully,That was fucking hilarious... WIN,,,
,,bully,omg that fat dude should not be in leotards idk they made them that big lmao,,,
,,bully,damn u i wanted to see sexy lesbian porn lmao,,,
,,bully,@TitanLineAudio lol BJ's blow ass :P,,,
,,bully,Damn! This is deadly - keep em coming! :P,,,
,,bully,check it on your wii  whore.,,,
,,bully,No....Always been happy....never quite gay...,,,
,,bully,get them all out of the dome ....NOW damn it...,,,
,,bully,You'd be television slut.,,,
,,bully,I HATE that!,,,
,,bully,GO GIVE YOUR GAY LADYBOY HUSBAND AN OILY BODY MASSAGE WHY DON'T YOU. AND @yourscenesucks yes its true.,,,
,,bully,OMFG I HATE YOU IWANNA GO ON NEOPETS :'( WTFFFF. YOU HAVE EVERYTHING I WANT.,,,
,,bully,hate you so much,,,
,,bully,lmfao! See this why I can't fuck w u! U kno I'm dead offa that Al B Shep!....,,,
,,bully,LIKE HOW U SAY WHAT THE FUCK AND CLEAN IT UP WITH HECK LOL,,,
,,bully,Thai sucks too many peanuts,,,
,,bully,Wow! That sucks.,,,
,,bully,it was in reference to his gay suit,,,
,,bully,I hate them. So much.,,,
,,bully,i am  just so behind now . . it sucks.,,,
,,bully,Oh damn. Saw the trailer for Dark City&#8230; Looks gooood&#8230;,,,
,,bully,I'm sick of Tinkerbell. that bitch is making my movie life hell.,,,
,,bully,That really sucks. :(,,,
,,bully,every one laugh at the sad gay clown,,,
,,bully,fuck you  man. you can pick on garden state  but leave pushing daisies alone.,,,
,,bully,I hear you can cook your ASS off!!! =),,,
,,bully,damn your fat  you even got a turkey as your profile pic for good measure....,,,
,,bully,Tommy blows cock! lol,,,
,,bully,ah damn  ok,,,
,,bully,Pah. Loser. ;) Haahaha. Well done fella. Very interested to chat to you about it sometime!,,,
,,bully,i didnt call in gay either. but my company donated bully00 g's to support No on prop 8. ::shrug:: squaresies  i guess.,,,
,,bully,I hate Juno. That movie blows!,,,
,,bully,I don't care about his fucking kids.....I want JP's kids head on a plate.,,,
,,bully,fucking jp losman,,,
,,bully,Fuck you and your family.,,,
,,bully,damn.,,,
,,bully,@TheSoXRoXmAsTer aw shucks you guys...are gay.,,,
,,bully,Ugh. That truly sucks :(,,,
,,bully,A COMMUNIST FUCKING DICTATORSHIP! Fuck Che Guevara. And all the t-shirts with him on them and those that wear them.,,,
,,bully,You won't miss much.  Her husband is cheating  she's pregnant  he's an ax murderer  her son is gay. That's pretty much the soaps,,,
,,bully,ah shit that sucks!,,,
,,bully,antlers. nah  fuck that. they look stupid and extend the paradigm of happiness seasons fucking greetings etc etc,,,
,,bully,that does sound gay. I never had that in year bully2. And thanks!,,,
,,bully,yea dani thats kind of gay sorry to tel u lol,,,
,,bully,band nerd alert!! Lol,,,
,,bully,LMFAOOOOO. and he looks emo now? i'd believe it.,,,
,,bully,oh. yeah. no loving for nikki. poor nikki. she's too emo.,,,
,,bully,ITS GROSS. AND NOT NEEDED. I HATE IT! LMFAOOO.,,,
,,bully,FUCK AT&T!,,,
,,bully,damn yo I did!,,,
,,bully,Dick through brains,,,
,,bully,then eat  ass! Don't eat ass though  just eat...you ass,,,
,,bully,lol ur whale penis,,,
,,bully,I know there's a bottle of bourbon in that house. Hit that shit! Tap dat ass!,,,
,,bully,That is bad ass.,,,
,,bully,nerd!,,,
,,bully,DAMN.,,,
,,bully,Ouch.  That sucks!!,,,
,,bully,good! i hate digg...it's way too gamed,,,
,,bully,Hmm...gay marriage is a subset of gay rights  but they are not different animals entirely.,,,
,,bully,ouch that sucks..,,,
,,bully,i saw you had this thing so i made one too. loser i know ha,,,
,,bully,thanks. i know i hate it to  but it also makes me happy to see ppl that care. you made me smile  so good job :D,,,
,,bully,sigh.. I can telw you because altho you'll laugh at me at least you won't think I'm a freak or tell anyone.,,,
,,bully,dawns a Fucking twat and @occultclassic that is the best song on the album,,,
,,bully,damn yeah,,,
,,bully,why do you eat so much you fat bastard,,,
,,bully,lol. I know  she's a mess. But ya ass was not getting up.,,,
,,bully,Then I would be gay and I would kill myself. Don't become a boy  please.,,,
,,bully,yeah those darn gay alarms at CVS.....,,,
,,bully,yeah  im pissed. liek my body is tired  but my brain isnt  or is it the other way around? fuck idk anymore,,,
,,bully,Yea that is some BS! I HATE MESS LIKE THAT!,,,
,,bully,OMG  you fucking got them didnt you?!?!?! I'm so jealous!!!!,,,
,,bully,oh yeah! Radios powered by pork fat!,,,
,,bully,Go back to your pork fat radio!,,,
,,bully,was it the Nigella coca cola ham? that pig rocks!,,,
,,bully,"Fuck that shit. I told people... ""DON'T MAKE THAT ACCOUNT!"" and someone had to do it. Fuck that shit.",,,
,,bully,hey  fuck you &lt;3,,,
,,bully,that song is so emo to me,,,
,,bully,ikr? It's so fucking gross. GET ONLINE AND SAVE YOURSELF FROM THE 'TARDFULNESS.,,,
,,bully,the punk ass pistons?,,,
,,bully,ur smater than me then. last year  i was out on nye sick as fuck. came home with pneumonia,,,
,,bully,FUCK YEA! THX! Id like to thank all my influences from my grandma (rip) to Sam L.  id also like to thank myself for being great!,,,
,,bully,LMAO!! Hot sauce indeed!  but sheeeeit. you can take a picture of @shaydechelle wrapped in ME! fuck the dumb lol,,,
,,bully,yeah and its really cute that i filmed two weddings that need to be edited and I CANT because my uncle sucks hard.,,,
,,bully,ARGH!  I hate that too!,,,
,,bully,gah!  Damn you spoilers!  I'm only on season threeeeee!,,,
,,bully,Oh man...that sucks!,,,
,,bully,whooo.  did you have to choke a bitch?,,,
,,bully,i hate u! Jk.. But u can keep it.,,,
,,bully,she took $60 from me  $50 from my sis 2 separate nights.  She says her stuff was jacked too.  Don't buy it. Betrayal sucks.,,,
,,bully,You're still alive? Well  damn  I just lost a bet.,,,
,,bully,way to not text me back DICK. :P,,,
,,bully,fuck yeah they do!,,,
,,bully,holy fuck.,,,
,,bully,i got the whale too.  :(,,,
,,bully,damn.. maybe ur next twitmance will be whole ass..,,,
,,bully,sucks 2 b washed up.. gangstas paradise was the shit,,,
,,bully,aw dammit  I meant to call @graemem a lame-duck Scotsman. Thanks for fixing my lame-ass miss of a joke!,,,
,,bully,@hermanos @jamessime wow I totally know that fine line between love and hate! #dead_by_january_i_didnt_sign_up_for_this_shit,,,
,,bully,I never watch those show or even read the lists because they invariably piss me off.,,,
,,bully,he's a retard. shouldnt he be old enough to know to not  be so damn nosy and butt in on peoples relationship.,,,
,,bully,Just keep your head up...you kick so much ass...,,,
,,bully,I didn't call her fat at all! Keep your fucking nose out of other peoples business!,,,
,,bully,"oooooooohhhhhhh sh*t! Damn where all the white women at! Come on! Hahaha (so is that why celebs ""crossover"" when they make it)",,,
,,bully,ah damn.,,,
,,bully,I hate those fucking hash tags.,,,
,,bully,some loser had already. He did Daniel by elton john,,,
,,bully,A pussy on my cock on my pussy  if you wanna take it further. ;),,,
,,bully,I've been called a pig  if that helps. Recently  even,,,
,,bully,damn you.,,,
,,bully,Hahaha!  Well take care then. We would hate to lose you to your homeland anyways.  Come back safe!,,,
,,bully,and you're a smug cunt  so it must be true!,,,
,,bully,fuck yo moustache you young ass nigga. Step yo beard game up,,,
,,bully,I might get in a snowball fight out this bitch!,,,
,,bully,what if it could be all 3 that would stink on 2 levels  but I bet it is a fat bonus  or ur picking up his backyard,,,
,,bully,newegg.com.... once u know  u new egg.... can get a 500 gig for fucking 30 bucks on there,,,
,,bully,a semicolon sounds like some sort of gay sex act gone wrong,,,
,,bully,"I hate it when you get ""blue"" teeth. LOL",,,
,,bully,hour meetings foe a job you're failing at  because you hate it  your bentley that you don't even drive cuz gas is so expensive  in,,,
,,bully,Damn :(,,,
,,bully,...fuck jared leto. i forgot it was his bday. 25th HIS BIRTH 26th MY BIRTH ECHELON THROUGH THE BACK DOOOOR.,,,
,,bully,damn 'reply' button ... -.-,,,
,,bully,agreed.  UGO sucks ass,,,
,,bully,it's the damn music  ugh  terrible!,,,
,,bully,Also  you are not Canadian  fuck.,,,
,,bully,yeah... it sucks...,,,
,,bully,i hate those DIY post office things here in #ALB. no matter what the lines are still insane.,,,
,,bully,rogue. I hate you and your ability to spell correctly. though some of them were red  but they were communist. not rouge.,,,
,,bully,I hate chris,,,
,,bully,u know what................. ima put jourdan on your ass.,,,
,,bully,omg that so fucking sucks,,,
,,bully,fuck. :( &lt;3,,,
,,bully,this sucks ass!,,,
,,bully,fuck yo couch! In yo face!,,,
,,bully,FIRE HIM!!!!!!  lol lame ass mofo....,,,
,,bully,get your ass here !!!,,,
,,bully,Nuno Bettencourt ftw. Damn!,,,
,,bully,Fat ass!,,,
,,bully,and most of them are ugly and fat..lol,,,
,,bully,i couldnt agree more. HATE sandra lee!,,,
,,bully,i'm ok  now  darlin :)  i just hate my body sometimes.  it hurts me when it's most inconvenient.  i'll be ok... :) thank youuu,,,
,,bully,http://twitpic.com/taap - fat.,,,
,,bully,http://twitpic.com/v2mo - lol.. hate u both..,,,
,,bully,http://twitpic.com/vhtp - LOOOOOOL HATE!!!!!!,,,
,,bully,awwwwz poor little emo girl,,,
,,bully,Damn skippy.,,,
,,bully,that sucks. People are stupid.,,,
,,bully,hate you both!!,,,
,,bully,hate u,,,
,,bully,Injections don't work in Vista? I tried in XP  didn't work there either  crazy bug or something :(. Damn you C++ Win32 API!,,,
,,bully,it is not only terrible... it really sucks.,,,
,,bully,AND DAMN I JUST LOST /AGAIN/.,,,
,,bully,dude that sucks!,,,
,,bully,if anyone's a loser  it's YOU.,,,
,,bully,lol whore bath...funny.,,,
,,bully,Fat Boys have a new song?!,,,
,,bully,A gay couple getting married in NYC isn't going to change anyone's idea about marriage. Divorce has redefined marriage.,,,
,,bully,Heores Season 2 sucked! Full of emo shit!,,,
,,bully,I LOVE Pocoyo!...because I'm a freak!,,,
,,bully,i hate you.,,,
,,bully,i didn't laugh  fag.,,,
,,bully,Pretty sure it's CO2 and H2O produces sugar  but damn that was a long time ago,,,
,,bully,Well that sucks.,,,
,,bully,lmfao! bad ass!,,,
,,bully,wow. your dad looks like a total bad ass!,,,
,,bully,You coming to work today  E? I know it's Gay Day and all. I wasn't sure if you were gay or just running late.,,,
,,bully,Damn if TJ doesn't like your music  it must really suck. This guy will cosign anything,,,
,,bully,old ass nigga!,,,
,,bully,they stole my slogan!!! I hate them for that!,,,
,,bully,That happens here in MD too. People totally freak!,,,
,,bully,bitch... lol jk,,,
,,bully,why would i accuse you  im SUPER FUCKING JESLOUS OF YOU,,,
,,bully,kiss my icecubes formerly known as my ass cheeks.,,,
,,bully,that sucks balls!,,,
,,bully,I hate that too!!,,,
,,bully,NERD!,,,
,,bully,YOU KNOW IT BITCH. :D,,,
,,bully,No God no. Fuck no. Fucking fuck god no.,,,
,,bully,Gypsy bitch!!!!!,,,
,,bully,LMAO!! I seen that  that dude was mad angry... then got his ass beat,,,
,,bully,fuck you shane lol,,,
,,bully,oooh that sucks. ibuprofin,,,
,,bully,enak aja! nick carter ga gay!!,,,
,,bully,ohlala dago ktny tmpt nongkrong gay :D,,,
,,bully,@BikerSwag damn! No kidding!,,,
,,bully,Man  fuck Alton-Darby.,,,
,,bully,Sigh. Fuck 4chan.,,,
,,bully,haha I always say that! Girl or not  I too can rock out with my cock out! Hah,,,
